,Children,Age,Income,Churn,Tenure,Bandwidth_GB_Year
7484,7,42,78971.09,0,70.1758,6558.341155
7485,1,55,60744.3,0,59.16562,5431.357184
7486,1,34,96579.4,0,66.89669,6058.836085
7487,2,84,9273.52,0,65.37201,5631.487821
7488,2,52,26556.47,0,49.54115,4279.082635
7489,0,46,64782.28,0,59.43728,5462.617829
7490,1,27,16257.6,0,56.37209,5445.434955
7491,4,47,15898.57,0,58.21476,5805.996684
7492,5,82,18024.55,0,53.07128,4465.086574
7493,2,46,26823.13,0,65.17039,5576.128456
7494,3,38,42343.23,0,66.52217,6075.169598
7495,1,76,9898.75,0,64.30983,6031.932533
7496,8,73,23324.66,0,66.66853,6036.666027
7497,8,45,18542.59,0,62.40518,5627.401455
7498,1,82,28254.82,0,56.56448,5369.680372
7499,9,65,74746.77,0,57.48285,5645.101799
7500,4,70,16131.26,0,56.78316,5299.638224
7501,1,63,90795.38,0,65.27324,5993.520721
7502,2,26,137977.7,0,63.52166,6001.350967
7503,5,41,46231.66,1,50.7426,4865.980872
7504,1,68,14401.6,0,61.56209,5592.221292
7505,0,32,7490.58,0,66.85534,5704.335112
7506,2,68,52062.66,0,64.39242,6353.557295
7507,2,39,18517.01,0,55.55453,5320.150962
7508,0,71,83990.65,0,71.20362,6015.340909
7509,4,59,41372.75,0,62.58109,6244.841283
7510,0,72,55227.66,0,45.03753,4297.196921
7511,1,22,9906.53,0,55.06506,4794.084269
7512,1,37,70458.03,0,56.9769,5744.847584
7513,0,68,14553.16,0,67.37714,6196.420115
7514,0,41,16604.0,0,60.37731,5138.712432
7515,4,48,25948.52,0,62.68348,5598.052693
7516,2,60,10647.22,1,38.34946,4173.931741
7517,4,31,2475.81,1,46.77756,5088.789141
7518,2,25,29155.86,0,52.74302,4460.767183
7519,1,77,36614.77,0,51.73839,4517.455286
7520,1,43,71027.51,0,61.6107,5184.174341
7521,0,57,31359.19,0,70.15014,6548.096564
7522,1,66,14630.64,0,43.91775,3739.86651
7523,1,57,82645.48,0,60.45679,6007.023157
7524,2,72,7451.22,0,57.3854,5354.221755
7525,0,67,33202.57,0,42.01051,3879.472538
7526,0,19,5537.66,0,62.99928,5595.201151
7527,3,51,41620.84,0,70.36179,6358.605209
7528,2,19,18694.86,1,45.12504,4872.376444
7529,2,80,37333.83,1,50.65407,5310.662479
7530,4,89,38986.79,0,62.11655,5659.985455
7531,1,33,15824.18,0,70.67216,6262.849668
7532,1,68,25660.71,0,53.48518,4999.929364
7533,3,58,96042.29,0,52.98326,4645.007236
7534,2,38,86111.94,0,55.97115,4934.232191
7535,4,35,18056.25,0,61.16662,5278.074401
7536,1,87,52639.57,1,61.68428,6000.369501
7537,4,65,9019.07,0,70.62749,6863.899773
7538,6,28,12537.63,0,65.39301,5942.9188
7539,0,57,19198.61,0,65.25688,5651.976417
7540,1,68,67871.48,0,56.74758,4947.739322
7541,3,33,10547.83,0,59.22886,5590.851555
7542,5,30,71530.36,0,49.61348,4608.31316
7543,0,69,2353.03,0,66.9099,5683.50493
7544,0,33,47612.31,0,63.63151,5626.901599
7545,0,52,44909.71,0,53.42523,5108.08077
7546,4,84,20459.07,0,70.19371,6457.18973
7547,1,51,23882.77,0,54.94221,4999.200658
7548,0,56,61449.42,0,41.56439,3937.196959
7549,1,30,80803.99,0,41.95888,4103.440109
7550,4,78,44220.48,0,69.97129,6159.279047
7551,3,76,38126.77,0,71.94498,6879.458804
7552,1,88,16493.86,0,60.29081,4841.877582
7553,2,41,24620.49,0,52.24584,4681.487886
7554,4,42,50973.42,0,48.62124,4625.174903
7555,4,61,41312.43,0,63.37746,5565.471399
7556,4,22,82714.05,0,61.88348,6102.523323
7557,2,25,54215.43,0,58.31897,5326.224652
7558,5,32,76110.3,0,62.23239,5721.203342
7559,0,35,42072.37,0,52.07089,5052.845925
7560,1,82,32833.84,0,62.00464,5243.121015
7561,1,56,52119.38,0,52.59552,4997.517022
7562,1,36,58937.05,1,41.90646,4499.020965
7563,4,79,75907.67,0,45.84636,4539.933056
7564,0,55,66342.21,0,66.59912,6176.784118
7565,2,71,27757.33,0,54.41265,5115.759017
7566,3,55,81140.88,0,46.92377,4583.54052
7567,3,53,72581.13,0,71.45998,6754.410408
7568,7,46,19590.84,0,52.75072,4550.793265
7569,1,22,8977.52,0,70.63238,6061.485299
7570,5,30,68520.49,0,60.69402,5419.846646
7571,0,33,4222.75,0,60.44201,5735.541215
7572,5,20,6416.11,0,57.10624,5092.967553
7573,10,67,45924.54,1,48.05798,5307.317588
7574,1,37,50835.25,0,53.5035,5464.765587
7575,8,51,11712.45,0,62.5016,5902.250031
7576,1,84,1628.25,0,65.14224,5495.374637
7577,1,18,38479.29,0,68.47904,6483.815487
7578,2,32,78103.68,0,68.83185,6070.017248
7579,2,30,2534.94,0,60.53095,5265.959419
7580,1,81,10667.51,0,68.78265,5874.548599
7581,8,39,57201.39,0,68.98508,6176.702519
7582,4,73,31854.01,0,59.60106,5179.444858
7583,3,62,3167.88,0,39.71501,3459.851822
7584,7,48,31739.83,0,57.90418,5447.621158
7585,3,65,109653.3,0,71.76063,6604.249533
7586,0,20,34252.86,0,56.90458,5117.065882
7587,2,89,37475.23,0,71.57202,6201.648856
7588,0,86,32889.88,0,48.5611,4346.836338
7589,0,19,54808.33,0,58.2249,5769.871286
7590,0,60,6362.26,0,66.58823,5672.561903
7591,0,81,65442.86,0,61.173,5393.762111
7592,0,79,68626.5,0,56.29735,5412.849843
7593,3,52,62132.48,0,70.85782,6607.644904
7594,3,59,35848.61,0,63.52797,5768.104658
7595,1,79,35666.27,0,68.64269,6051.500521
7596,2,32,84314.93,0,71.67026,6953.434775
7597,1,29,40364.46,0,62.47012,5588.834646
7598,0,52,69425.74,0,71.36862,6173.441338
7599,0,80,96190.74,0,63.35604,5959.251896
7600,4,50,107720.5,0,58.43075,5319.904812
7601,3,85,77478.63,0,50.09435,4561.818178
7602,0,25,73082.67,0,59.05181,5655.241249
7603,3,41,18621.61,0,59.84762,5413.209537
7604,1,52,65707.03,0,68.92748,5899.878533
7605,1,57,15846.96,0,66.55543,5918.425104
7606,2,44,9669.27,0,70.90494,6370.632284
7607,2,74,16107.44,0,50.77358,4560.745226
7608,1,82,80905.43,0,68.14733,6235.95972
7609,3,40,19425.75,0,67.62049,5919.39345
7610,5,41,70972.38,0,57.37651,5220.600311
7611,10,85,52397.9,0,68.59473,6749.102107
7612,2,82,11807.8,0,51.40304,4835.577166
7613,3,42,29552.09,0,68.78714,6246.215724
7614,2,88,23239.53,0,62.30113,5352.201748
7615,0,65,65242.66,0,57.63584,5025.121526
7616,1,50,72431.08,0,53.36122,4855.947409
7617,8,83,36319.34,0,63.47441,5733.683956
7618,2,31,7108.46,0,66.31026,5941.885851
7619,1,62,26974.35,0,51.68219,4671.903355
7620,1,89,26110.4,0,71.44166,6480.587744
7621,1,62,35176.64,0,70.82444,6551.009938
7622,3,62,27568.88,0,67.76809,5676.566637
7623,1,72,46457.36,0,56.41476,5013.697903
7624,3,54,2584.6,0,62.13301,6183.792283
7625,1,79,41295.47,0,71.16551,5962.571357
7626,2,49,67763.0,0,68.04429,5972.690077
7627,0,66,71013.32,0,56.01076,5396.171943
7628,4,32,36339.45,0,49.85906,4502.462771
7629,0,81,100608.2,0,39.32461,3352.072435
7630,2,45,13471.14,0,68.526,6335.675334
7631,2,37,35274.36,0,65.36086,5723.066248
7632,1,46,22487.36,0,51.80639,4454.649814
7633,0,46,57318.2,0,66.34362,6016.804026
7634,1,82,29701.43,1,48.28818,4492.45352
7635,3,62,80719.57,1,36.82387,3749.327724
7636,0,61,6998.45,0,62.76892,5881.167892
7637,1,83,26545.33,0,55.55865,5126.88947
7638,2,75,22189.51,0,62.70376,5983.767972
7639,3,36,36690.66,0,65.25844,5644.976125
7640,3,66,27129.17,0,50.43597,4503.081003
7641,2,47,8244.17,0,61.77813,5532.170372
7642,1,38,26759.89,0,65.03892,6018.077107
7643,1,60,49740.72,0,50.89092,4620.749694
7644,0,36,21749.65,0,67.40315,6076.159311
7645,2,83,69131.11,0,56.45799,4894.14385
7646,3,74,40818.2,0,70.27281,5924.003898
7647,7,72,22300.51,0,41.74273,3716.351124
7648,4,39,4003.56,0,64.92325,6071.410686
7649,4,51,32964.97,0,58.76049,5246.927502
7650,1,53,46153.23,0,48.09099,4036.529834
7651,2,39,135166.6,0,60.49976,5122.387687
7652,1,34,27296.2,0,59.84496,5323.572726
7653,1,46,30286.85,0,69.74808,5997.124075
7654,3,44,23083.74,0,63.90452,6165.207912
7655,4,56,5896.69,1,58.40109,5925.343914
7656,0,46,80782.53,0,71.52133,6185.77752
7657,3,43,27476.28,0,58.55948,5138.564566
7658,0,42,24214.43,0,64.1725,5927.225005
7659,1,46,59939.02,0,38.8517,3462.288487
7660,0,25,50315.17,0,68.41518,5925.975679
7661,1,72,44435.09,0,67.14449,5687.54248
7662,4,47,51383.17,0,66.97927,6035.036634
7663,1,65,8935.81,0,65.98685,5820.96516
7664,2,59,49954.4,0,46.58138,4585.928895
7665,1,21,50275.96,0,63.13521,5845.877831
7666,8,51,27251.15,0,58.172,5421.452894
7667,0,89,35072.27,0,68.3119,6446.795599
7668,4,75,41697.74,0,71.25643,6106.984548
7669,2,44,6551.34,0,57.89761,5139.969727
7670,4,40,32935.41,0,60.89154,5673.309041
7671,1,26,48000.45,0,48.3857,4724.312922
7672,1,54,43154.85,0,71.95713,6493.121834
7673,0,36,4959.61,0,67.08693,6786.879873
7674,9,89,13473.99,0,65.13005,6493.208909
7675,0,33,49102.56,0,61.73523,5595.740821
7676,2,35,28813.13,0,71.81426,6382.61699
7677,1,42,29311.02,0,49.20927,4417.033945
7678,1,38,6210.83,0,64.88531,5640.266565
7679,2,21,57717.41,0,40.24973,4090.94433
7680,4,61,72298.05,1,69.97649,6737.558934
7681,0,53,23353.6,0,58.34647,5194.643427
7682,0,87,28679.37,0,42.34953,3592.529146
7683,0,30,37073.43,0,57.11409,4911.224326
7684,3,42,140367.2,0,54.37108,4824.624209
7685,1,35,63599.94,0,64.26648,5831.696572
7686,5,31,31551.04,0,69.13737,6481.198108
7687,2,20,52730.55,1,46.24205,5116.648865
7688,1,58,20514.4,0,54.26571,5274.06662
7689,2,49,12938.03,0,59.31818,5517.787412
7690,0,27,36283.34,0,69.33555,5906.432884
7691,3,39,14128.58,1,63.17917,6265.527896
7692,2,61,7297.34,1,60.45619,5921.781561
7693,4,74,20755.29,0,55.68371,4929.748542
7694,1,61,11720.53,0,38.06839,3185.817507
7695,0,57,20907.94,0,57.70698,5331.810673
7696,3,73,6511.56,0,44.60467,4868.722454
7697,1,51,55582.52,0,71.28653,6597.676726
7698,1,22,93551.94,0,71.37419,6475.070027
7699,0,78,45433.92,0,62.02081,5300.449639
7700,8,44,63843.19,0,67.98776,6207.251325
7701,0,54,46463.47,0,50.52613,4711.946736
7702,2,52,70140.91,0,61.00511,5210.641825
7703,0,45,8589.52,0,59.93377,5088.760007
7704,8,66,14528.18,0,61.0006,5544.892096
7705,3,40,30577.74,0,66.7755,5967.112269
7706,8,32,12687.99,0,69.31336,6222.228467
7707,1,62,38931.97,1,61.67106,6209.128682
7708,3,51,49285.68,0,60.1778,5109.486658
7709,0,23,38821.95,0,64.36371,5534.204852
7710,2,48,18037.76,0,67.71776,6279.520379
7711,1,62,65783.84,0,67.70719,6285.15592
7712,4,59,60463.81,0,59.71984,5322.807337
7713,4,31,50599.12,0,67.75523,6479.599891
7714,1,86,46164.49,0,56.26602,4936.469796
7715,6,41,13317.33,0,62.65179,5859.880253
7716,1,30,90857.99,0,66.20027,5680.91898
7717,4,56,45556.59,0,49.26352,4543.502908
7718,0,28,41695.97,0,59.3332,5504.260765
7719,1,38,13069.94,0,69.54666,6101.070814
7720,1,71,113095.0,0,54.16378,5507.49448
7721,1,29,29827.09,0,60.69643,5469.377243
7722,2,30,102928.6,0,66.67317,6503.605593
7723,3,64,45278.46,0,45.80397,4798.084751
7724,2,67,66644.71,0,58.2078,4932.256357
7725,2,24,40098.08,0,62.98803,5620.276365
7726,1,83,15931.18,0,67.50861,6119.953747
7727,4,76,51865.58,0,67.96418,5971.644344
7728,0,55,32893.0,0,71.4869,6006.935704
7729,4,64,14780.0,0,66.63268,5960.671631
7730,2,62,19652.74,0,70.43313,6235.847135
7731,1,30,20108.49,0,46.98814,4089.200279
7732,0,52,20014.25,0,70.69978,6463.270745
7733,1,20,19288.37,0,61.12405,5451.33929
7734,4,56,22409.74,0,61.4665,5729.575543
7735,3,27,73031.71,0,56.77763,4909.571736
7736,0,59,35215.76,0,58.6688,5382.024213
7737,0,39,17571.8,0,54.67568,5467.571494
7738,1,56,19256.41,0,51.11345,4271.0951
7739,7,84,68825.55,0,63.07329,5608.639508
7740,1,80,8774.81,0,66.81169,5824.416954
7741,3,22,26532.74,1,57.69575,5888.954237
7742,1,63,42849.02,0,63.91757,5620.075514
7743,2,69,30712.74,0,69.88681,6537.94242
7744,2,54,27636.12,0,68.53085,6809.432261
7745,2,74,69230.08,0,67.54816,6115.858738
7746,1,42,11287.26,0,70.1175,6349.139653
7747,0,28,13554.79,0,43.45813,4408.149328
7748,1,66,55164.8,0,70.06451,6197.953836
7749,3,37,22588.94,0,57.22556,5073.83646
7750,5,35,12521.22,0,56.45798,5380.320825
7751,1,86,72032.69,0,57.47194,5447.340664
7752,1,66,85921.6,1,64.57182,5933.787702
7753,8,23,57725.74,0,66.49211,6528.05337
7754,4,27,23785.52,0,68.69674,6054.623559
7755,0,40,31402.9,0,58.30226,5144.345915
7756,2,21,13893.6,0,62.43485,5848.614354
7757,8,37,34261.92,0,68.12367,6597.155039
7758,0,64,93970.75,0,61.20291,5301.140786
7759,3,46,12421.16,0,48.89289,5194.247313
7760,2,52,33004.61,0,62.17828,5314.541588
7761,0,63,26828.46,0,51.05765,4430.640106
7762,1,37,11096.39,0,61.41766,5876.66853
7763,0,58,14493.87,0,66.80803,5679.413102
7764,1,45,28431.85,0,67.78586,5766.181037
7765,0,81,44732.75,0,61.49459,5265.014414
7766,1,67,31304.23,0,50.27485,4345.452904
7767,3,51,18078.02,0,54.55234,5561.852852
7768,1,20,13642.51,0,68.67008,6507.865826
7769,2,71,36271.6,0,62.03084,5829.643329
7770,0,60,27715.71,0,55.591,5192.718983
7771,3,40,45203.76,0,71.98828,6304.569466
7772,0,36,35138.0,0,61.70653,5351.253775
7773,1,86,28883.86,0,68.23146,5835.931989
7774,9,43,26157.03,0,57.33546,5658.119795
7775,1,87,32134.66,0,41.93,3621.670599
7776,4,32,19360.56,1,42.73824,4710.736343
7777,4,38,43560.75,0,47.46129,4750.23799
7778,1,88,22016.87,0,61.70332,5622.295605
7779,4,42,73585.2,1,45.6406,4810.343275
7780,1,23,13419.4,1,70.54929,6842.591894
7781,4,44,131421.6,0,71.26299,6716.643947
7782,3,48,58634.05,0,49.19922,4459.144157
7783,4,49,25377.86,0,68.59441,6153.244903
7784,4,28,73871.69,0,36.88048,3531.898755
7785,0,51,42176.36,0,63.86048,5460.847751
7786,3,40,13479.83,0,68.36284,5918.039284
7787,1,24,12826.8,0,66.03197,6005.171652
7788,3,22,34128.52,0,38.01787,3953.160859
7789,1,62,5841.81,0,55.13723,4676.604059
7790,3,48,44510.61,0,65.61344,5921.940703
7791,1,41,53710.01,0,54.79873,4703.453548
7792,4,57,27210.96,0,45.91152,4522.635377
7793,3,84,4850.34,0,47.56294,4149.007278
7794,4,34,51855.3,0,59.36326,5374.093177
7795,0,64,7194.85,0,54.79811,4769.664836
7796,1,51,21397.92,0,66.8679,6261.840951
7797,0,67,28885.46,0,62.83739,5744.96728
7798,3,27,47100.05,0,54.41951,4950.374878
7799,1,73,72477.17,0,64.54829,6075.403261
7800,6,37,18685.16,0,65.52483,6351.617139
7801,3,85,43345.6,0,63.94696,5742.088036
7802,2,36,23960.61,0,55.505,4885.896119
7803,1,18,12435.87,0,64.38615,5980.119936
7804,0,77,149891.1,0,56.51219,5203.296804
7805,3,47,11319.52,1,47.11262,4733.327376
7806,1,71,40647.66,0,63.50859,5517.434596
7807,0,28,18620.96,0,67.61562,5852.816544
7808,0,32,27601.96,0,71.24628,6211.505298
7809,3,35,33350.91,0,52.53836,5431.77178
7810,1,36,20069.25,0,58.13967,5624.550489
7811,0,49,38524.15,0,41.27155,3550.827248
7812,3,28,86463.61,0,61.91437,5392.876359
7813,1,43,33465.9,0,71.78213,6339.798083
7814,0,35,37419.19,0,51.74735,5181.433033
7815,0,70,37394.14,0,67.16748,6185.878482
7816,4,42,52101.8,0,49.75092,4387.374407
7817,3,78,52128.79,0,65.86516,5948.573891
7818,1,32,12018.73,0,46.86241,4346.289268
7819,1,43,35583.03,0,65.40232,5845.199618
7820,0,26,14472.75,0,64.58418,5619.82827
7821,3,37,38040.43,1,53.08332,4823.231075
7822,6,18,44455.34,0,71.91339,6957.206381
7823,0,69,20507.78,0,67.25763,5691.423795
7824,2,25,22427.56,0,58.50824,5214.115508
7825,3,73,19839.22,0,71.4622,6104.609294
7826,2,33,66681.76,0,70.67499,6682.345453
7827,0,85,126992.3,0,60.51117,5230.965245
7828,0,29,19153.42,0,45.25561,3847.783663
7829,2,18,9037.43,0,64.22099,5845.299468
7830,2,55,9005.1,0,70.2187,5866.278162
7831,1,83,2842.64,0,47.81985,4262.753521
7832,0,37,29952.37,0,68.28659,5633.460754
7833,0,87,50722.81,0,71.5701,6328.049165
7834,1,52,26270.48,0,59.14141,5940.651428
7835,1,72,34995.55,0,58.12044,5292.78252
7836,2,28,6057.28,0,64.28134,5975.890408
7837,2,64,53254.75,0,65.2394,5961.257871
7838,2,20,13880.01,0,65.31873,6125.213003
7839,2,32,16592.28,0,54.12731,5165.616078
7840,3,33,39381.88,0,40.73055,3847.123645
7841,0,62,41287.82,0,64.98884,6116.781073
7842,2,63,15263.96,0,71.74549,6122.640412
7843,2,76,32724.83,0,65.9436,5787.413462
7844,0,31,19773.15,0,51.54301,4950.103922
7845,1,23,2842.85,0,71.13061,6104.598627
7846,3,86,11050.03,0,62.4021,5737.637102
7847,4,33,64328.0,0,66.17677,5923.952015
7848,0,32,49486.67,0,66.81622,6551.623181
7849,4,86,74086.17,0,47.65766,4439.207305
7850,0,67,27898.0,0,66.01153,6398.595369
7851,0,37,6556.37,0,64.62103,5748.202465
7852,1,62,76812.26,0,65.64436,5455.249378
7853,0,58,8091.47,0,61.91633,5531.341307
7854,2,43,42589.53,0,58.97078,5510.361577
7855,2,69,6137.14,0,65.45503,5430.052321
7856,2,89,40648.31,0,66.36071,5893.164803
7857,1,57,27832.81,1,69.91714,6373.012781
7858,3,29,28282.29,0,49.86477,4798.189466
7859,0,34,39933.37,0,41.3275,4147.013836
7860,3,78,12246.0,0,56.5003,5722.608267
7861,3,21,43915.04,0,57.55841,5130.859668
7862,1,69,24650.65,0,65.26459,6280.796851
7863,1,84,52506.62,0,68.01321,6024.552428
7864,4,22,73611.46,0,69.05044,6064.179779
7865,5,77,41756.12,0,68.90605,6904.05739
7866,1,73,6034.69,0,70.33871,5718.68358
7867,1,79,6249.7,1,59.27052,5899.700912
7868,3,37,61425.51,1,36.88134,4180.404092
7869,1,81,28379.08,0,58.42671,5018.922157
7870,3,44,31722.2,0,70.11539,6348.492212
7871,0,86,6757.33,0,50.97055,4778.620483
7872,8,87,22635.96,0,70.54541,6568.053155
7873,0,24,4035.91,0,62.91776,5507.18923
7874,1,31,25263.19,0,55.10455,5274.080857
7875,1,83,12860.97,0,70.39347,6266.666067
7876,0,49,18911.43,1,45.10633,4710.915257
7877,2,78,48688.3,0,62.23238,5439.486404
7878,1,59,80149.29,0,56.98279,5381.845958
7879,0,43,99932.29,0,56.84758,5004.513585
7880,2,22,28516.89,0,49.59993,4480.828708
7881,3,68,112837.8,0,70.50302,6057.265464
7882,0,35,25405.05,0,57.89585,5128.90263
7883,0,51,40225.9,0,63.58391,5604.547333
7884,0,86,55580.57,0,51.08011,4148.090988
7885,3,46,13801.14,0,53.79471,5181.030493
7886,0,51,61269.37,0,53.06052,4967.50972
7887,3,76,62939.99,0,62.96952,5476.19566
7888,0,41,28238.85,0,62.55541,5812.466707
7889,3,80,31450.16,0,68.31311,6210.2238
7890,1,19,106084.8,0,64.12593,5999.971412
7891,4,66,16210.46,0,59.39367,5339.490928
7892,1,66,35965.27,0,63.98562,5449.052305
7893,0,41,9789.41,0,55.58159,4665.934869
7894,3,51,76095.68,0,52.21545,4533.343418
7895,1,32,90706.26,0,53.61209,5134.60308
7896,3,27,29228.14,0,50.54849,4452.333316
7897,3,46,43736.4,1,62.33818,6201.935276
7898,1,45,7071.85,0,67.2599,6210.252604
7899,3,28,72549.36,0,54.396,5189.736525
7900,1,89,54872.48,0,54.53013,4745.853799
7901,0,57,65558.44,0,40.32467,3629.658181
7902,0,52,19533.16,0,67.58811,6144.675099
7903,0,66,52985.04,0,52.0997,4878.10553
7904,1,51,36262.17,0,70.02925,6359.455223
7905,2,20,29599.71,0,62.2937,5896.135561
7906,2,65,28276.68,0,69.97639,6188.586368
7907,2,83,16263.98,0,56.09767,5286.98629
7908,5,73,41055.8,0,48.92659,4888.511162
7909,5,69,138155.7,0,64.90171,5975.364608
7910,0,67,43750.86,0,52.36016,4505.46376
7911,8,42,14578.27,0,47.24188,4694.576597
7912,4,51,44318.03,0,49.88118,4361.159098
7913,2,32,38806.49,0,51.39351,4668.189279
7914,3,81,16134.75,0,64.33331,5656.693914
7915,2,89,24417.9,0,58.06953,5026.193308
7916,4,77,21887.88,0,55.29166,5310.127657
7917,2,79,15231.77,0,68.82747,5920.786804
7918,0,59,44808.02,0,68.26584,5729.894172
7919,1,81,89310.12,0,58.42342,4805.808191
7920,0,28,34629.11,0,50.84495,4495.259979
7921,3,30,18998.58,0,63.87305,5633.418217
7922,5,62,12154.87,0,43.18866,4556.395722
7923,1,43,34164.73,0,64.2522,5722.812198
7924,1,56,11397.14,0,48.79391,4663.083428
7925,1,29,63363.51,0,51.54883,5022.316317
7926,1,52,64756.4,0,70.24032,5847.100806
7927,0,30,17666.42,0,66.8616,6286.517671
7928,1,47,12116.02,0,43.2029,4326.507187
7929,1,72,17974.85,0,48.36469,4565.513222
7930,0,80,32843.32,0,46.39161,3951.00192
7931,1,70,27246.52,0,65.51344,5850.927531
7932,2,70,50998.03,0,70.74092,6190.252926
7933,9,18,44682.25,0,51.04299,5322.906337
7934,0,24,47522.52,0,69.78016,6744.437459
7935,1,80,35866.89,1,59.99904,5885.235129
7936,4,62,23498.57,0,58.50038,5264.752684
7937,0,27,42924.08,0,65.84668,5951.771265
7938,1,79,12434.17,0,47.40865,4467.334158
7939,3,68,5512.35,0,64.91404,5921.680845
7940,0,28,4241.63,0,69.27282,6708.539556
7941,1,37,11320.55,0,62.20392,5936.572086
7942,0,20,8985.14,1,63.07037,6316.02224
7943,3,85,39270.14,0,41.54053,3710.298126
7944,0,72,6527.16,0,55.27064,4606.446472
7945,3,59,22445.76,1,48.00544,4794.505137
7946,0,58,123006.6,0,70.84337,6392.803419
7947,0,68,43854.96,0,70.14056,6662.597959
7948,0,60,33554.51,0,68.53399,5971.766968
7949,0,86,34511.01,0,67.8068,6677.609286
7950,2,81,46320.17,0,69.18745,6013.704356
7951,0,67,39372.66,0,70.40235,6583.556553
7952,10,36,15625.8,0,58.17786,5515.361269
7953,0,53,73918.19,0,55.78075,4638.586726
7954,0,77,57201.64,0,68.9214,5785.96133
7955,3,62,32213.28,0,70.33868,6933.85068
7956,2,76,28039.99,0,70.27195,6215.809536
7957,2,85,64849.52,0,55.57772,4749.988334
7958,10,31,6814.71,1,62.77522,6413.177133
7959,1,25,12097.74,0,48.98259,4361.243355
7960,1,76,21066.44,1,45.75966,4646.487467
7961,0,76,23274.77,0,55.16171,4581.646496
7962,0,70,25666.63,0,67.70405,6348.304776
7963,1,26,159532.5,0,58.58252,5062.276295
7964,4,61,23595.65,0,63.78532,6133.741768
7965,7,89,14731.91,0,39.52545,3807.283723
7966,8,83,30885.95,0,63.83787,6274.202037
7967,2,62,47333.98,0,71.12765,6674.831266
7968,2,43,20496.34,0,54.23761,4865.394915
7969,1,57,51151.76,0,61.08796,5765.465884
7970,1,62,33446.77,0,69.63521,5929.405615
7971,4,68,17235.3,0,51.35655,4819.017885
7972,1,40,48168.63,0,62.71297,5878.97721
7973,4,55,56225.75,0,65.40394,5868.925353
7974,0,59,63841.07,0,46.68593,4200.226885
7975,2,60,45913.33,0,67.5017,6263.672907
7976,4,35,25010.43,0,58.69071,5228.370034
7977,3,68,35053.31,0,67.71293,5983.810886
7978,1,60,69158.18,0,60.96912,5228.641848
7979,3,27,16276.54,0,59.9904,5569.122833
7980,0,33,43895.22,0,64.94053,6060.196481
7981,0,75,31570.14,0,51.38074,4616.664022
7982,3,37,58783.8,0,60.12954,5789.007701
7983,1,56,42369.14,0,52.95931,4666.095949
7984,1,68,18386.57,0,70.28492,6212.316389
7985,4,30,28791.24,0,46.076,4044.807347
7986,1,83,63881.41,0,70.45268,6273.600277
7987,3,64,52153.53,0,62.86179,5675.905105
7988,0,89,33067.37,0,68.3486,5843.001421
7989,3,84,15763.55,0,68.04513,5645.924053
7990,5,80,47832.37,0,51.19372,4734.546819
7991,2,69,43374.14,0,63.20163,5921.944651
7992,1,42,90756.87,0,65.50762,6056.561962
7993,2,70,7172.86,0,71.805,6626.316041
7994,2,29,98425.53,0,63.83868,5585.510396
7995,3,43,72214.56,0,71.97382,6833.821068
7996,0,78,26077.57,0,51.68157,4822.96735
7997,4,49,25371.48,0,68.67656,6836.227251
7998,1,72,107804.6,0,67.72471,6168.427344
7999,0,76,22875.95,0,66.21743,6013.898703
8000,3,53,37808.3,0,66.29727,5766.157948
8001,1,54,42630.35,0,51.67996,4987.58141
8002,1,79,22192.77,0,70.11749,6273.515792
8003,3,41,21874.98,0,63.25715,6286.671937
8004,6,57,14636.41,0,55.36779,5205.865095
8005,0,21,63870.16,0,70.42914,6383.577895
8006,0,41,67694.49,0,61.35472,5367.181608
8007,4,84,64140.04,0,67.08536,5842.892958
8008,0,72,65966.95,0,47.59384,3992.381842
8009,1,76,9880.38,0,64.77844,5863.301733
8010,1,25,37513.71,0,69.22361,6353.540649
8011,0,80,44608.56,1,65.97991,5897.274439
8012,0,65,61583.24,0,68.78508,6285.801266
8013,4,23,66612.08,0,46.38121,4278.637138
8014,5,19,11609.18,0,40.80483,4397.21741
8015,2,42,37588.44,1,50.98888,5301.26466
8016,0,74,72753.32,0,66.19976,5913.740403
8017,3,25,150264.3,0,46.77244,4339.192341
8018,4,32,12226.89,0,38.64796,3798.942746
8019,0,48,83831.61,0,58.3401,5172.422992
8020,2,73,49768.03,0,51.74095,5168.330032
8021,1,24,56969.75,0,51.91699,4820.053166
8022,5,78,49914.94,0,52.66362,4648.186854
8023,1,33,35214.65,0,65.09341,6587.881944
8024,0,55,70752.94,0,60.19463,5736.061108
8025,4,51,33733.53,0,66.98322,5922.812261
8026,7,82,28028.85,0,54.51932,4887.271461
8027,3,76,83600.69,0,57.67058,5034.929065
8028,0,20,19345.8,0,67.86253,6196.873658
8029,4,40,54364.66,0,63.90801,5627.198878
8030,2,30,8930.13,0,69.59294,6818.04834
8031,10,69,83444.23,0,48.04631,4889.562199
8032,0,75,29611.97,1,58.17852,5849.55113
8033,2,29,41443.63,0,54.06378,5249.77275
8034,0,43,59563.85,0,58.08347,5724.812194
8035,4,84,33883.79,0,67.44709,6277.155334
8036,1,54,60703.43,0,51.47333,5072.473187
8037,3,82,43826.83,0,69.22859,6746.802832
8038,4,49,10937.24,0,60.15609,5368.229398
8039,1,38,11991.16,0,60.49719,5559.5235
8040,1,66,101307.0,0,67.86978,6364.89034
8041,3,26,14808.26,0,53.62757,5254.650966
8042,1,40,44406.69,0,68.36641,5665.272905
